Token,PoS,Lemma
Kursangebot,NOUN,Kursangebot
:,PUNCT,--
Spanisch,NOUN,Spanisch
ab,ADP,ab
dem,DET,der
17.03.2022,ADJ,17.03.2022
donnerstags,NOUN,Donnerstags
im,ADP,in
Hans-Söhnker-Haus,NOUN,Hans-Söhnker-Haus
"
",SPACE,"
"
Damit,ADV,damit
Ihnen,PRON,ihnen
zukünftig,ADV,zukünftig
nichts,PRON,nichts
mehr,ADV,mehr
„,PUNCT,--
Spanisch,NOUN,Spanisch
“,PUNCT,--
vorkommt,VERB,vorkommen
.,PUNCT,--
Lernen,VERB,lernen
Sie,PRON,sie
diese,DET,dieser
Sprache,NOUN,Sprache
mit,ADP,mit
viel,DET,viel
Spaß,NOUN,Spaß
in,ADP,in
lockerer,ADJ,locker
Atmosphäre,NOUN,Atmosphäre
und,CCONJ,und
melden,VERB,melden
Sie,PRON,sie
sich,PRON,sich
„,PUNCT,--
als,ADP,als
neue,ADJ,neu
AMIGOS,PROPN,AMIGOS
“,PUNCT,--
an,ADP,an
.,PUNCT,--
Ort,NOUN,Ort
:,PUNCT,--
Hans-Söhnker-Haus,PROPN,Hans-Söhnker-Haus
",",PUNCT,--
Selerweg,NOUN,Selerweg
18,NUM,18
-,PUNCT,-
22,NUM,22
",",PUNCT,--
12169,NUM,12169
Berlin,PROPN,Berlin
Termin,NOUN,Termin
:,PUNCT,--
jeden,DET,jeder
Donnerstag,NOUN,Donnerstag
von,ADP,von
13:00,PROPN,13:00
bis,ADP,bis
14:30,NOUN,14:30
Uhr,NOUN,Uhr
Beginn,NOUN,Beginn
:,PUNCT,--
ab,ADP,ab
17.03.2022,ADJ,17.03.2022
Kosten,NOUN,Kosten
:,PUNCT,--
"6,00",NUM,"6,00"
€,NOUN,€
pro,ADP,pro
Person,NOUN,Person
á,PROPN,á
90,NUM,90
min,ADP,min
Anmeldung,NOUN,Anmeldung
:,PUNCT,--
Telefonisch,ADV,Telefonisch
bei,ADP,bei
Frau,NOUN,Frau
Dittmann-Alvarado,PROPN,Dittmann-Alvarado
",",PUNCT,--
030,NUM,030
806,NUM,806
043,NUM,043
70,NUM,70
oder,CCONJ,oder
mobil,ADV,mobil
:,PUNCT,--
0173,NUM,0173
213,NUM,213
29,NUM,29
38,NUM,38
