Token,PoS,Lemma
Coronavirus,PROPN,Coronavirus
:,PUNCT,--
Derzeit,ADV,derzeit
3862,NUM,3862
bestätigte,ADJ,bestätigt
Fälle,NOUN,Fall
in,ADP,in
Berlin,PROPN,Berlin
"
",SPACE,"
"
In,ADP,in
Berlin,PROPN,Berlin
gibt,VERB,geben
es,PRON,es
derzeit,ADV,derzeit
3862,NUM,3862
bestätigte,ADJ,bestätigt
Fälle,NOUN,Fall
des,DET,der
neuartigen,ADJ,neuartig
Coronavirus,NOUN,Coronaviru
.,PUNCT,--
Die,DET,der
Kontaktpersonen,NOUN,Kontaktpersone
werden,AUX,werden
weiterhin,ADV,weiterhin
im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Containmentstrategie,NOUN,Containmentstrategie
ermittelt,VERB,ermitteln
",",PUNCT,--
kontaktiert,ADV,kontaktiert
und,CCONJ,und
isoliert,VERB,isolieren
.,PUNCT,--
1954,NUM,1954
Personen,NOUN,Person
sind,AUX,sein
männlich,ADV,männlich
",",PUNCT,--
1896,NUM,1896
weiblich,ADV,weiblich
.,PUNCT,--
Bei,ADP,bei
zwölf,NUM,zwölf
Personen,NOUN,Person
wurde,AUX,werden
das,DET,der
Geschlecht,NOUN,Geschlecht
nicht,PART,nicht
übermittelt,VERB,übermitteln
.,PUNCT,--
Im,ADP,in
Krankenhaus,NOUN,Krankenhaus
isoliert,VERB,isolieren
und,CCONJ,und
behandelt,VERB,behandeln
werden,AUX,werden
527,NUM,527
Personen,NOUN,Person
",",PUNCT,--
davon,ADV,davon
werden,AUX,werden
133,NUM,133
intensivmedizinisch,ADV,intensivmedizinisch
behandelt,VERB,behandeln
.,PUNCT,--
Alle,DET,aller
anderen,ADJ,anderer
Personen,NOUN,Person
sind,AUX,sein
häuslich,ADV,häuslich
isoliert,VERB,isolieren
.,PUNCT,--
28,NUM,28
an,ADP,an
dem,DET,der
neuartigen,ADJ,neuartig
Coronavirus,NOUN,Coronavirus
erkrankte,ADJ,erkrankt
Patient*innen,NOUN,Patient*inn
sind,AUX,sein
bislang,ADV,bislang
verstorben,VERB,verstorben
.,PUNCT,--
Die,DET,der
verstorbenen,ADJ,verstorben
Patient*innen,NOUN,Patient*inn
staffeln,VERB,staffeln
sich,PRON,sich
nach,ADP,nach
Altersgruppen,NOUN,Altersgruppe
wie,ADV,wie
folgt,VERB,folgen
:,PUNCT,--
vier,NUM,vier
der,DET,der
Verstorbenen,NOUN,verstorbener
waren,AUX,sein
40,NUM,40
bis,CCONJ,bis
60,NUM,60
Jahre,NOUN,Jahr
alt,ADV,alt
",",PUNCT,--
sieben,NUM,sieben
verstorbene,ADJ,verstorben
Patient*innen,NOUN,Patient*inn
waren,AUX,sein
60,NUM,60
bis,CCONJ,bis
80,NUM,80
Jahre,NOUN,Jahr
alt,ADV,alt
