Token,PoS,Lemma
Ergebnisse,NOUN,Ergebnis
des,DET,der
Auswahlverfahrens,NOUN,Auswahlverfahren
der,DET,der
Spartenoffenen,NOUN,Spartenoffen
Förderung,NOUN,Förderung
für,ADP,für
ein-,X,ein
und,CCONJ,und
zweijährige,ADJ,zweijährig
Festivals,NOUN,Festival
und,CCONJ,und
Reihen,NOUN,Reihe
(,PUNCT,--
Förderzeitraum,NOUN,Förderzeitraum
ab,ADP,ab
Oktober,NOUN,Oktober
2023,NUM,2023
),PUNCT,--
"
",SPACE,"
"
Die,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Kultur,NOUN,Kultur
und,CCONJ,und
Gesellschaftlichen,ADJ,gesellschaftlich
Zusammenhalt,NOUN,Zusammenhalt
vergibt,VERB,vergeben
im,ADP,in
Auswahlverfahren,NOUN,Auswahlverfahren
der,DET,der
Spartenoffenen,NOUN,Spartenoffen
Förderung,NOUN,Förderung
für,ADP,für
ein-,X,ein
und,CCONJ,und
zweijährige,ADJ,zweijährig
Festivals,NOUN,Festival
und,CCONJ,und
Reihen,NOUN,Reihe
für,ADP,für
2023,NUM,2023
rund,ADV,rund
105.000,NUM,105.000
Euro,NOUN,Euro
und,CCONJ,und
für,ADP,für
2024,NUM,2024
rund,ADV,rund
840.000,NUM,840.000
Euro,NOUN,Euro
für,ADP,für
insgesamt,ADV,insgesamt
15,NUM,15
Projekte,NOUN,Projekt
.,PUNCT,--
Gefördert,VERB,fördern
werden,AUX,werden
künstlerische,ADJ,künstlerisch
und,CCONJ,und
kulturelle,ADJ,kulturell
Projekte,NOUN,Projekt
aller,DET,aller
Sparten,NOUN,Sparte
sowie,CCONJ,sowie
inter-,X,inter
und,CCONJ,und
transdisziplinäre,ADJ,transdisziplinär
Vorhaben,NOUN,Vorhaben
",",PUNCT,--
die,PRON,der
in,ADP,in
Berlin,PROPN,Berlin
realisiert,VERB,realisieren
werden,AUX,werden
und,CCONJ,und
im,ADP,in
gegenwärtigen,ADJ,gegenwärtig
Fördertableau,NOUN,Fördertableau
der,DET,der
Berliner,ADJ,Berliner
Kulturverwaltung,NOUN,Kulturverwaltung
bisher,ADV,bisher
nicht,PART,nicht
oder,CCONJ,oder
nur,ADV,nur
ungenügend,ADV,ungenügend
berücksichtigt,VERB,berücksichtigen
werden,AUX,werden
konnten,AUX,können
.,PUNCT,--
Mit,ADP,mit
dem,DET,der
Förderprogramm,NOUN,Förderprogramm
sollen,AUX,sollen
überwiegend,ADV,überwiegend
Akteure,NOUN,Akteur
und,CCONJ,und
Träger,NOUN,Träger
der,DET,der
sogenannten,ADJ,sogenannter
Freien,ADJ,frei
Szene,NOUN,Szene
",",PUNCT,--
aber,CCONJ,aber
auch,ADV,auch
Institutionen,NOUN,Institution
unterstützt,VERB,unterstützen
werden,AUX,werden
.,PUNCT,--
Der,DET,der
14-köpfigen,ADJ,14-köpfig
",",PUNCT,--
spartenübergreifenden,ADJ,spartenübergreifend
Fachjury,NOUN,Fachjury
lagen,VERB,liegen
im,ADP,in
Auswahlverfahren,NOUN,Auswahlverfahren
insgesamt,ADV,insgesamt
122,NUM,122
Anträge,NOUN,Antrag
mit,ADP,mit
einem,DET,ein
Gesamtvolumen,NOUN,Gesamtvolumen
