Token,PoS,Lemma
„,PUNCT,--
Musik,NOUN,Musik
und,CCONJ,und
Tanz,NOUN,Tanz
66,NUM,66
plus,ADV,plus
“,PUNCT,--
ab,ADP,ab
05.03.2020,ADV,05.03.2020
"
",SPACE,"
"
Der,DET,der
Kurs,NOUN,Kurs
„,PUNCT,--
Musik,NOUN,Musik
und,CCONJ,und
Tanz,NOUN,Tanz
66,NUM,66
plus,ADV,plus
“,PUNCT,--
richtet,VERB,richten
sich,PRON,sich
an,ADP,an
Personen,NOUN,Person
",",PUNCT,--
die,PRON,der
das,DET,der
weite,ADJ,weit
Feld,NOUN,Feld
der,DET,der
Musik,NOUN,Musik
besser,ADV,gut
kennlernen,VERB,kennlernen
möchten,AUX,möchten
.,PUNCT,--
Besondere,ADJ,besonderer
Vorkenntnisse,NOUN,Vorkenntnis
wie,ADP,wie
das,DET,der
Lesen,NOUN,lesen
von,ADP,von
Noten,NOUN,Note
oder,CCONJ,oder
das,DET,der
Spielen,NOUN,spielen
eines,DET,ein
Instrumentes,NOUN,Instrument
sind,AUX,sein
nicht,PART,nicht
erforderlich,ADV,erforderlich
.,PUNCT,--
Gerne,ADV,gerne
können,AUX,können
aber,ADV,aber
die,DET,der
Teilnehmer,NOUN,Teilnehmer
eigene,ADJ,eigen
Instrumente,NOUN,Instrument
mitbringen,VERB,mitbringen
.,PUNCT,--
Über,ADP,über
den,DET,der
Einsatz,NOUN,Einsatz
der,DET,der
Stimme,NOUN,Stimme
",",PUNCT,--
über,ADP,über
Bewegung,NOUN,Bewegung
und,CCONJ,und
den,DET,der
Umgang,NOUN,Umgang
mit,ADP,mit
einfach,ADV,einfach
zu,PART,zu
spielenden,ADJ,spielend
Instrumenten,NOUN,Instrument
eröffnen,VERB,eröffnen
sich,PRON,sich
vielfältige,ADJ,vielfältig
Möglichkeiten,NOUN,Möglichkeit
",",PUNCT,--
musikalisch,ADV,musikalisch
aktiv,ADV,aktiv
zu,PART,zu
sein,AUX,sein
.,PUNCT,--
Sie,PRON,sie
werden,AUX,werden
staunen,VERB,staunen
",",PUNCT,--
wie,ADV,wie
erfüllend,ADV,erfüllend
es,PRON,es
sein,AUX,sein
kann,AUX,können
Musik,NOUN,Musik
mit,ADP,mit
leichten,ADJ,leicht
Mitteln,NOUN,Mittel
zu,PART,zu
machen,VERB,machen
und,CCONJ,und
so,ADV,so
unmittelbar,ADV,unmittelbar
zu,PART,zu
erleben,VERB,erleben
.,PUNCT,--
Was,PRON,was
erwartet,VERB,erwarten
Sie,PRON,sie
?,PUNCT,--
Musizieren,NOUN,musizieren
auf,ADP,auf
einfachen,ADJ,einfach
Orff-Instrumenten,NOUN,Orff-Instrument
wie,ADP,wie
Trommeln,NOUN,Trommel
",",PUNCT,--
Rasseln,NOUN,Rassel
",",PUNCT,--
Xylophon,NOUN,Xylophon
und,CCONJ,und
ggf.,ADJ,ggf.
auf,ADP,auf
mitgebrachten,ADJ,mitgebracht
Instrumenten,NOUN,Instrument
.,PUNCT,--
Singen,VERB,singen
von,ADP,von
bekannten,ADJ,bekannt
und,CCONJ,und
neuen,ADJ,neu
Liedern,NOUN,Lied
:,PUNCT,--
Dabei,ADV,dabei
werden,AUX,werden
die,DET,der
Liederwünsche,NOUN,Liederwünsche
der,DET,der
Teilnehmenden,NOUN,Teilnehmende
mit,ADP,mit
berücksichtigt,VERB,berücksichtigen
.,PUNCT,--
Experimentieren,NOUN,Experimentier
mit,ADP,mit
Sprache,NOUN,Sprache
und,CCONJ,und
Stimme,NOUN,Stimme
",",PUNCT,--
Bodypercussion,NOUN,Bodypercussion
",",PUNCT,--
Taketina,PROPN,Taketina
und,CCONJ,und
Rhythmusschulung,NOUN,Rhythmusschulung
",",PUNCT,--
traditionelle,ADJ,traditionell
Tänze,NOUN,Tänze
aus,ADP,aus
verschiedenen,ADJ,verschieden
Kulturkreisen,NOUN,Kulturkrei
",",PUNCT,--
Musik,NOUN,Musik
und,CCONJ,und
Bewegung,NOUN,Bewegung
mit,ADP,mit
Alltagsgegenständen,NOUN,Alltagsgegenstände
",",PUNCT,--
intensives,ADJ,intensiv
Hören,NOUN,hören
und,CCONJ,und
interpretieren,VERB,interpretieren
klassischer,ADJ,klassisch
Musik,NOUN,Musik
.,PUNCT,--
Ort,NOUN,Ort
:,PUNCT,--
Hertha-Müller-Haus,NOUN,Hertha-Müller-Haus
",",PUNCT,--
Argentinische,ADJ,argentinisch
Allee,PROPN,Allee
89,NUM,89
",",PUNCT,--
14163,NUM,14163
Berlin,PROPN,Berlin
Termin,NOUN,Termin
:,PUNCT,--
jeden,DET,jeder
Donnerstag,NOUN,Donnerstag
von,ADP,von
11:00,NOUN,11:00
bis,ADP,bis
12:00,ADV,12:00
Uhr,NOUN,Uhr
Beginn,NOUN,Beginn
:,PUNCT,--
ab,ADP,ab
05.03.2020,ADJ,05.03.2020
Kosten,NOUN,Kosten
:,PUNCT,--
"4,00",NUM,"4,00"
€,NOUN,€
pro,ADP,pro
Person,NOUN,Person
á,X,á
60,NUM,60
Minuten,NOUN,Minute
Anmeldung,NOUN,Anmeldung
:,PUNCT,--
Frau,NOUN,Frau
Gorling,NOUN,Gorling
",",PUNCT,--
Tel.,NOUN,Tel.
:,PUNCT,--
0176,NUM,0176
-,PUNCT,--
315,NUM,315
044,NUM,044
67,NUM,67
