Token,PoS,Lemma
Bildungsurlaubsseminare,NOUN,bildungsurlaubsseminare
im,ADP,in
Februar,NOUN,Februar
und,CCONJ,und
März,NOUN,März
an,ADP,an
der,DET,der
Volkshochschule,NOUN,Volkshochschule
"
",SPACE,"
"
Die,DET,der
Volkshochschule,NOUN,Volkshochschule
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
bietet,VERB,bieten
folgende,ADJ,folgend
Sprachkurse,NOUN,Sprachkurs
an,ADP,an
",",PUNCT,--
welche,PRON,welcher
im,ADP,in
Land,NOUN,Land
Berlin,PROPN,Berlin
als,ADP,als
Bildungsurlaub,NOUN,Bildungsurlaub
anerkannt,VERB,anerkennen
sind,AUX,sein
.,PUNCT,--
Berliner,ADJ,Berliner
Arbeitnehmer,NOUN,Arbeitnehmer
haben,AUX,haben
jährlich,ADV,jährlich
Anspruch,NOUN,Anspruch
auf,ADP,auf
fünf,NUM,fünf
Tage,NOUN,Tag
bezahlten,ADJ,bezahlt
Bildungsurlaub,NOUN,Bildungsurlaub
.,PUNCT,--
Auch,ADV,auch
Teilnehmer,NOUN,Teilnehmer
",",PUNCT,--
die,PRON,der
keinen,DET,kein
Bildungsurlaub,NOUN,Bildungsurlaub
beantragen,VERB,beantragen
",",PUNCT,--
sind,AUX,sein
herzlich,ADV,herzlich
willkommen,ADV,willkommen
.,PUNCT,--
MH4.06,NOUN,MH4.06
-,PUNCT,--
345-F,NOUN,345-F
–,PUNCT,--
Englisch,NOUN,Englisch
B1,PROPN,B1
/,PUNCT,--
B1,PROPN,B1
+,CCONJ,+
–,PUNCT,--
Business,PROPN,Business
+,CCONJ,+
Everyday,X,Everyday
English,X,English
:,PUNCT,--
English,PROPN,English
for,PROPN,for
Work,PROPN,Work
",",PUNCT,--
Socializing,PROPN,Socializing
and,PROPN,and
Travel,PROPN,Travel
3.,ADV,3.
bis,ADP,bis
7.,ADJ,7.
Februar,NOUN,Februar
2020,NUM,2020
",",PUNCT,--
Montag,NOUN,Montag
bis,ADP,bis
Freitag,NOUN,Freitag
",",PUNCT,--
9:00,PUNCT,9:00
bis,ADP,bis
15.:5,NUM,15.:5
Uhr,NOUN,Uhr
",",PUNCT,--
"126,90",NUM,"126,90"
Euro,NOUN,Euro
",",PUNCT,--
erm,INTJ,er
:,PUNCT,--
"66,70",NUM,"66,70"
Euro,NOUN,Euro
MH4.06,VERB,MH4.06
-,PUNCT,--
700-F,NUM,700-F
–,PUNCT,--
Englisch,NOUN,Englisch
C1,PROPN,C1
/,PUNCT,--
C2,PROPN,C2
–,PUNCT,--
Business,PROPN,Business
English,PROPN,English
9.,PROPN,9.
bis,ADP,bis
13.,ADJ,13.
März,NOUN,März
2020,NUM,2020
",",PUNCT,--
Montag,NOUN,Montag
bis,ADP,bis
Freitag,NOUN,Freitag
",",PUNCT,--
10:00,PROPN,10:00
bis,CCONJ,bis
16:15,NOUN,16:15
Uhr,NOUN,Uhr
",",PUNCT,--
"126,90",NUM,"126,90"
Euro,NOUN,Euro
",",PUNCT,--
ermäßigt,VERB,ermäßigen
"66,70",NUM,"66,70"
Euro,NOUN,Euro
MH4.22,PROPN,MH4.22
-,PUNCT,--
081-F,PROPN,081-F
–,PUNCT,--
Spanisch,NOUN,Spanisch
A1,PROPN,A1
für,ADP,für
Alltag,NOUN,Alltag
und,CCONJ,und
Beruf,NOUN,Beruf
",",PUNCT,--
Teil,NOUN,Teil
1,NUM,1
(,PUNCT,--
ohne,ADP,ohne
Vorkenntnisse,NOUN,Vorkenntnis
),PUNCT,--
24.,ADJ,24.
bis,ADP,bis
28.,ADJ,28.
Februar,NOUN,Februar
2020,NUM,2020
",",PUNCT,--
Montag,NOUN,Montag
bis,ADP,bis
Freitag,NOUN,Freitag
",",PUNCT,--
9:00,PUNCT,9:00
bis,ADP,bis
14:15,NOUN,14:15
Uhr,NOUN,Uhr
",",PUNCT,--
"96,10",NUM,"96,10"
Euro,NOUN,Euro
",",PUNCT,--
ermäßigt,VERB,ermäßigen
"49,60",NUM,"49,60"
Euro,NOUN,Euro
MH4.22,PROPN,MH4.22
-,PUNCT,--
086-F,PROPN,086-F
–,PUNCT,--
Spanisch,NOUN,Spanisch
für,ADP,für
Alltag,NOUN,Alltag
und,CCONJ,und
Beruf,NOUN,Beruf
",",PUNCT,--
Teil,NOUN,Teil
2,NUM,2
(,PUNCT,--
Vorkenntnisse,NOUN,Vorkenntnis
ca.,ADV,ca.
30,NUM,30
Unterrichtsstunden,NOUN,Unterrichtsstunde
),PUNCT,--
2.,ADV,2.
bis,ADP,bis
6.,ADJ,6.
März,NOUN,März
2020,NUM,2020
",",PUNCT,--
Montag,NOUN,Montag
bis,ADP,bis
Freitag,NOUN,Freitag
",",PUNCT,--
9:00,PUNCT,9:00
bis,ADP,bis
14:15,NOUN,14:15
Uhr,NOUN,Uhr
",",PUNCT,--
"96,10",NUM,"96,10"
Euro,NOUN,Euro
",",PUNCT,--
ermäßigt,VERB,ermäßigen
"49,60",NUM,"49,60"
Euro,NOUN,Euro
MH4.22,PROPN,MH4.22
-,PUNCT,--
091-F,PROPN,091-F
–,PUNCT,--
Spanisch,NOUN,Spanisch
A1,PROPN,A1
/,PUNCT,--
A2,NOUN,A2
–,PUNCT,--
für,ADP,für
Alltag,NOUN,Alltag
und,CCONJ,und
Beruf,NOUN,Beruf
",",PUNCT,--
Teil,NOUN,Teil
3,NUM,3
",",PUNCT,--
(,PUNCT,--
Vorkenntnisse,NOUN,Vorkenntnis
ca.,ADV,ca.
60,NUM,60
Unterrichtsstunden,NOUN,Unterrichtsstunde
),PUNCT,--
9.,NUM,9.
bis,ADP,bis
13.,ADJ,13.
März,NOUN,März
2020,NUM,2020
",",PUNCT,--
Montag,NOUN,Montag
bis,ADP,bis
Freitag,NOUN,Freitag
",",PUNCT,--
9:00,PUNCT,9:00
bis,ADP,bis
14:15,NOUN,14:15
Uhr,NOUN,Uhr
",",PUNCT,--
"96,10",NUM,"96,10"
Euro,NOUN,Euro
",",PUNCT,--
ermäßigt,VERB,ermäßigen
"49,60",NUM,"49,60"
Euro,NOUN,Euro
Anmeldungen,NOUN,Anmeldung
sind,AUX,sein
jederzeit,ADV,jederzeit
online,ADV,online
möglich,ADV,möglich
.,PUNCT,--
Genauere,ADJ,Genauere
Auskünfte,NOUN,Auskunft
persönlich,ADV,persönlich
oder,CCONJ,oder
telefonisch,ADV,telefonisch
(,PUNCT,--
030,NUM,030
/,PUNCT,--
902932590,NUM,902932590
oder,CCONJ,oder
030,NUM,030
/,PUNCT,--
902932585,NUM,902932585
),PUNCT,--
in,ADP,in
der,DET,der
VHS,PROPN,VHS
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
",",PUNCT,--
Mark-Twain-Str,PROPN,Mark-Twain-Str
.,PUNCT,--
27,NUM,27
",",PUNCT,--
12627,NUM,12627
Berlin,PROPN,Berlin
.,PUNCT,--
